,id,host_is_superhost,neighbourhood_cleansed,accommodates,bedrooms,beds,price,minimum_nights,number_of_reviews,Home or apt,Hotel room,Private room,Shared room,Private Bath,Shared Bath,bathrooms_number,amenities
4861,33096423,f,ΕΛΛΗΝΟΡΩΣΩΝ,3,1.0,1.0,50.0,2,16,1,0,0,0,1,0,1.0,18.0
4862,33096812,f,ΑΜΠΕΛΟΚΗΠΟΙ,2,1.0,1.0,25.0,1,128,1,0,0,0,1,0,1.0,14.0
4863,33104947,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,6,2.0,2.0,75.0,2,12,1,0,0,0,1,0,2.5,13.0
4864,33115402,f,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,3,1.0,2.0,27.0,2,12,1,0,0,0,1,0,1.0,19.0
4865,33117527,t,ΝΕΟΣ ΚΟΣΜΟΣ,3,1.0,1.0,23.0,15,14,1,0,0,0,1,0,1.0,18.0
4866,33130357,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,3,1.0,2.0,31.0,1,4,0,1,0,0,1,0,1.0,20.0
4867,33131028,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,1.0,30.0,1,4,0,1,0,0,1,0,1.0,20.0
4868,33133598,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,3,1.0,2.0,31.0,1,8,0,1,0,0,1,0,1.0,20.0
4869,33133767,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,1.0,33.0,1,7,0,1,0,0,1,0,1.0,20.0
4870,33133801,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,4,2.0,2.0,110.0,100,3,1,0,0,0,1,0,1.0,14.0
4871,33134101,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,1.0,30.0,1,7,0,1,0,0,1,0,1.0,20.0
4872,33134229,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,1.0,32.0,1,3,0,1,0,0,1,0,1.0,20.0
4873,33134411,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,3,1.0,2.0,35.0,1,11,1,0,0,0,1,0,1.0,15.0
4874,33138450,f,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,4,2.0,2.0,50.0,2,0,1,0,0,0,1,0,1.0,14.0
4875,33145944,t,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,7,3.0,4.0,63.0,2,15,1,0,0,0,1,0,2.0,18.0
4876,33146856,t,ΠΑΓΚΡΑΤΙ,2,1.0,2.0,49.0,2,52,1,0,0,0,1,0,1.0,17.0
4877,33148285,f,ΝΕΟΣ ΚΟΣΜΟΣ,2,1.0,1.0,35.0,1,2,1,0,0,0,1,0,1.0,16.0
4878,33148358,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,3,1.0,2.0,26.0,2,122,1,0,0,0,1,0,1.0,19.0
4879,33150113,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,6,2.0,2.0,90.0,1,15,1,0,0,0,1,0,1.0,20.0
4880,33151818,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,4,1.0,1.0,50.0,1,37,1,0,0,0,1,0,1.0,20.0
4881,33152222,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,4,1.0,1.0,50.0,2,53,1,0,0,0,1,0,1.0,20.0
4882,33152512,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,4,1.0,1.0,50.0,2,19,1,0,0,0,1,0,1.0,19.0
4883,33152755,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,5,1.0,1.0,50.0,2,46,1,0,0,0,1,0,1.0,19.0
4884,33153675,t,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,6,1.0,3.0,80.0,2,230,1,0,0,0,1,0,1.0,20.0
4885,33156034,t,ΑΜΠΕΛΟΚΗΠΟΙ,6,2.0,4.0,43.0,2,13,1,0,0,0,1,0,1.0,20.0
4886,33159803,f,ΠΑΓΚΡΑΤΙ,6,2.0,4.0,98.0,5,0,1,0,0,0,1,0,1.0,13.0
4887,33162854,f,ΓΟΥΒΑ,2,1.0,1.0,35.0,3,14,1,0,0,0,1,0,1.0,18.0
4888,33163418,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,1.0,90.0,2,3,1,0,0,0,1,0,1.0,18.0
4889,33167657,t,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,2,1.0,1.0,34.0,1,75,1,0,0,0,1,0,1.0,14.0
4890,33174673,t,ΓΟΥΔΙ,3,1.0,2.0,39.0,2,118,1,0,0,0,1,0,1.0,18.0
4891,33174747,t,ΝΕΟΣ ΚΟΣΜΟΣ,6,3.0,4.0,250.0,2,16,1,0,0,0,1,0,2.0,19.0
4892,33176980,f,ΝΕΟΣ ΚΟΣΜΟΣ,2,1.0,1.0,28.0,3,2,1,0,0,0,1,0,1.0,18.0
4893,33178370,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,1,1.0,1.0,51.0,1,0,0,1,0,0,1,0,1.0,12.0
4894,33178942,f,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,14,4.0,5.0,137.0,1,40,1,0,0,0,1,0,2.5,19.0
4895,33179520,f,ΑΚΡΟΠΟΛΗ,6,3.0,3.0,141.0,2,41,1,0,0,0,1,0,3.0,18.0
4896,33180600,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,4,1.0,2.0,142.0,2,6,1,0,0,0,1,0,1.0,12.0
4897,33181274,f,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,2,1.0,1.0,30.0,2,36,1,0,0,0,1,0,1.0,17.0
4898,33183219,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,1.0,92.0,1,0,0,1,0,0,1,0,1.0,10.0
4899,33183452,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,0.0,114.0,1,0,0,1,0,0,1,0,1.0,12.0
4900,33183622,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,3,1.0,2.0,113.0,1,0,0,1,0,0,1,0,1.0,11.0
4901,33184666,t,ΙΛΙΣΙΑ,2,1.0,1.0,58.0,3,14,1,0,0,0,1,0,1.0,19.0
4902,33188115,t,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,4,1.0,1.0,21.0,5,9,1,0,0,0,1,0,1.0,12.0
4903,33190441,f,ΝΕΟΣ ΚΟΣΜΟΣ,4,1.0,3.0,49.0,3,3,1,0,0,0,1,0,1.0,9.0
4904,33192609,f,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,5,2.0,3.0,32.0,1,1,1,0,0,0,1,0,1.0,18.0
4905,33209105,t,ΠΕΤΡΑΛΩΝΑ,2,1.0,1.0,54.0,2,82,1,0,0,0,1,0,1.0,18.0
4906,33210648,t,ΠΑΓΚΡΑΤΙ,3,1.0,2.0,56.0,1,2,0,1,0,0,1,0,1.0,11.0
4907,33216190,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,4,1.0,2.0,48.0,1,97,1,0,0,0,1,0,1.0,18.0
4908,33220972,t,ΑΜΠΕΛΟΚΗΠΟΙ,4,1.0,1.0,41.0,1,237,1,0,0,0,1,0,1.0,19.0
4909,33223592,f,ΝΙΡΒΑΝΑ,1,1.0,1.0,23.0,5,5,0,0,1,0,0,1,1.0,17.0
4910,33224318,f,ΝΙΡΒΑΝΑ,1,1.0,1.0,19.0,5,8,0,0,1,0,0,1,1.0,17.0
4911,33226047,f,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,4,1.0,2.0,40.0,2,2,1,0,0,0,1,0,1.0,11.0
4912,33233083,f,ΑΚΡΟΠΟΛΗ,3,1.0,2.0,46.0,2,2,1,0,0,0,1,0,1.0,14.0
4913,33233842,f,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,4,2.0,2.0,26.0,2,49,1,0,0,0,1,0,1.0,17.0
4914,33236672,f,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,4,1.0,2.0,42.0,2,28,1,0,0,0,1,0,1.0,19.0
4915,33237776,t,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,8,3.0,6.0,84.0,1,67,1,0,0,0,1,0,2.0,20.0
4916,33256939,t,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,5,1.0,3.0,34.0,2,76,1,0,0,0,1,0,1.0,19.0
4917,33259933,f,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,4,1.0,3.0,32.0,1,6,1,0,0,0,1,0,1.0,19.0
4918,33260891,t,ΙΛΙΣΙΑ,2,1.0,1.0,141.0,4,6,1,0,0,0,1,0,1.0,17.0
4919,33261412,t,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,5,2.0,2.0,70.0,1,2,1,0,0,0,1,0,1.0,15.0
4920,33263057,f,ΠΑΤΗΣΙΑ,5,2.0,3.0,37.0,7,5,1,0,0,0,1,0,1.0,15.0
4921,33266473,f,ΠΑΤΗΣΙΑ,4,1.0,2.0,35.0,2,27,1,0,0,0,1,0,1.0,15.0
4922,33266798,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,1.0,89.0,1,10,1,0,0,0,1,0,1.0,17.0
4923,33269844,t,ΚΟΛΩΝΟΣ,3,1.0,1.0,34.0,2,68,1,0,0,0,1,0,1.0,19.0
4924,33281038,t,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,6,2.0,3.0,57.0,2,49,1,0,0,0,1,0,1.0,20.0
4925,33281969,t,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,2,1.0,1.0,45.0,2,72,1,0,0,0,1,0,1.0,20.0
4926,33282807,t,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,6,3.0,5.0,94.0,2,16,1,0,0,0,1,0,2.0,9.0
4927,33283400,t,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,5,2.0,2.0,70.0,1,12,1,0,0,0,1,0,1.0,13.0
4928,33284369,t,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,6,2.0,3.0,62.0,2,41,1,0,0,0,1,0,1.0,20.0
4929,33287123,t,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,6,2.0,4.0,63.0,2,48,1,0,0,0,1,0,1.0,19.0
4930,33311665,f,ΝΕΟΣ ΚΟΣΜΟΣ,2,1.0,1.0,46.0,1,20,1,0,0,0,1,0,1.0,18.0
4931,33322417,f,ΝΕΟΣ ΚΟΣΜΟΣ,3,1.0,2.0,27.0,90,3,1,0,0,0,1,0,1.0,19.0
4932,33338634,t,ΠΕΤΡΑΛΩΝΑ,4,1.0,3.0,46.0,1,18,1,0,0,0,1,0,1.0,17.0
4933,33345814,f,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,3,1.0,1.0,43.0,1,270,1,0,0,0,1,0,1.0,17.0
4934,33356801,f,ΚΟΛΩΝΑΚΙ,3,1.0,2.0,47.0,2,2,1,0,0,0,1,0,1.0,12.0
4935,33356900,f,ΑΝΩ ΠΑΤΗΣΙΑ,6,2.0,2.0,75.0,1,0,1,0,0,0,1,0,2.0,17.0
4936,33364102,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,4,2.0,3.0,59.0,3,34,1,0,0,0,1,0,1.5,18.0
4937,33366117,f,ΝΕΟΣ ΚΟΣΜΟΣ,4,2.0,3.0,80.0,5,2,1,0,0,0,1,0,1.0,19.0
4938,33383182,f,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,5,2.0,2.0,40.0,4,0,1,0,0,0,1,0,1.0,14.0
4939,33383647,t,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,3,1.0,2.0,35.0,2,22,1,0,0,0,1,0,1.0,20.0
4940,33384109,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,3,1.0,1.0,46.0,2,34,1,0,0,0,1,0,1.0,20.0
4941,33389261,f,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,2,1.0,1.0,25.0,5,30,1,0,0,0,1,0,1.0,15.0
4942,33391877,t,ΒΟΤΑΝΙΚΟΣ,3,1.0,1.0,30.0,2,97,1,0,0,0,1,0,1.0,9.0
4943,33393514,f,ΝΕΟΣ ΚΟΣΜΟΣ,3,1.0,2.0,52.0,2,36,1,0,0,0,1,0,1.0,18.0
4944,33394636,t,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,2,1.0,1.0,28.0,1,136,1,0,0,0,1,0,1.0,17.0
4945,33395090,t,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,2,1.0,1.0,32.0,1,13,1,0,0,0,1,0,1.0,19.0
4946,33395366,f,ΠΕΤΡΑΛΩΝΑ,4,2.0,2.0,35.0,2,7,1,0,0,0,1,0,1.0,17.0
4947,33396369,t,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,2,1.0,1.0,28.0,1,150,1,0,0,0,1,0,1.5,17.0
4948,33396807,t,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,2,1.0,1.0,29.0,1,180,1,0,0,0,1,0,1.0,17.0
4949,33397194,t,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,2,1.0,1.0,29.0,1,142,1,0,0,0,1,0,1.0,17.0
4950,33409248,t,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,6,3.0,5.0,92.0,1,21,1,0,0,0,1,0,2.0,20.0
4951,33415022,f,ΑΜΠΕΛΟΚΗΠΟΙ,6,2.0,4.0,120.0,2,0,1,0,0,0,1,0,1.0,12.0
4952,33416445,f,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,4,1.0,1.0,41.0,1,33,1,0,0,0,1,0,1.0,18.0
4953,33418608,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,1.0,52.0,1,36,1,0,0,0,1,0,1.0,16.0
4954,33419570,t,ΛΥΚΑΒΗΤΤΟΣ,3,2.0,2.0,39.0,1,159,1,0,0,0,1,0,1.0,12.0
4955,33420473,t,ΠΕΤΡΑΛΩΝΑ,2,1.0,1.0,48.0,1,19,1,0,0,0,1,0,1.0,13.0
4956,33422034,t,ΣΤΑΔΙΟ,4,1.0,1.0,45.0,1,180,1,0,0,0,1,0,1.0,19.0
4957,33423153,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,6,2.0,3.0,115.0,1,39,1,0,0,0,1,0,2.0,18.0
4958,33423467,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,1.0,57.0,1,83,1,0,0,0,1,0,1.0,14.0
4959,33424805,f,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,6,2.0,3.0,40.0,1,11,1,0,0,0,1,0,1.0,19.0
4960,33426930,t,ΝΕΟΣ ΚΟΣΜΟΣ,2,1.0,1.0,32.0,1,157,1,0,0,0,1,0,1.0,16.0
4961,33431074,f,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,2,1.0,1.0,48.0,1,259,1,0,0,0,1,0,1.0,17.0
4962,33440697,f,ΑΜΠΕΛΟΚΗΠΟΙ,2,1.0,2.0,35.0,5,0,1,0,0,0,1,0,1.0,13.0
4963,33442591,t,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,3,1.0,2.0,45.0,1,25,1,0,0,0,1,0,1.0,19.0
4964,33445911,f,ΣΤΑΔΙΟ,3,1.0,1.0,60.0,2,1,1,0,0,0,1,0,1.0,7.0
4965,33447636,f,ΠΕΔΙΟ ΑΡΕΩΣ,2,1.0,1.0,40.0,1,0,1,0,0,0,1,0,1.0,14.0
4966,33451223,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,4,1.0,2.0,52.0,2,80,1,0,0,0,1,0,1.0,16.0
4967,33453204,f,ΠΑΤΗΣΙΑ,3,1.0,2.0,35.0,3,2,1,0,0,0,1,0,1.0,13.0
4968,33459348,t,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,12,4.0,7.0,132.0,2,49,1,0,0,0,1,0,2.0,20.0
4969,33460641,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,3,1.0,1.0,64.0,1,35,1,0,0,0,1,0,1.0,14.0
4970,33462736,t,ΝΕΟΣ ΚΟΣΜΟΣ,5,2.0,1.0,40.0,1,86,1,0,0,0,1,0,1.0,17.0
4971,33467390,t,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,4,2.0,2.0,48.0,2,76,1,0,0,0,1,0,1.0,17.0
4972,33480664,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,8,2.0,5.0,76.0,1,90,1,0,0,0,1,0,2.0,18.0
4973,33480961,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,1.0,57.0,1,57,1,0,0,0,1,0,1.0,14.0
4974,33481070,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,1.0,58.0,1,63,1,0,0,0,1,0,1.0,15.0
4975,33481275,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,1.0,57.0,1,59,1,0,0,0,1,0,1.0,14.0
4976,33481838,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,1.0,58.0,1,99,1,0,0,0,1,0,1.0,14.0
4977,33481966,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,3,1.0,1.0,68.0,1,46,1,0,0,0,1,0,1.0,11.0
4978,33482563,f,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,4,2.0,3.0,60.0,2,34,1,0,0,0,1,0,1.0,19.0
4979,33483140,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,3,1.0,1.0,46.0,2,31,1,0,0,0,1,0,1.0,20.0
4980,33483889,t,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,2,1.0,1.0,35.0,1,82,1,0,0,0,1,0,1.0,18.0
4981,33484341,t,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,2,1.0,1.0,55.0,2,77,1,0,0,0,1,0,1.0,18.0
4982,33484502,f,ΑΜΠΕΛΟΚΗΠΟΙ,2,1.0,1.0,24.0,2,3,1,0,0,0,1,0,1.0,10.0
4983,33485249,t,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,2,1.0,1.0,35.0,2,38,1,0,0,0,1,0,1.0,15.0
4984,33491649,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,4,2.0,2.0,91.0,2,65,1,0,0,0,1,0,2.0,19.0
4985,33492452,t,ΘΗΣΕΙΟ,4,1.0,1.0,53.0,2,118,1,0,0,0,1,0,1.0,19.0
4986,33492568,f,ΝΕΟΣ ΚΟΣΜΟΣ,3,1.0,2.0,26.0,1,44,1,0,0,0,1,0,1.0,18.0
4987,33507389,f,ΚΟΛΩΝΑΚΙ,4,2.0,3.0,167.0,2,12,1,0,0,0,1,0,2.0,15.0
4988,33507487,t,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,4,2.0,2.0,45.0,3,60,1,0,0,0,1,0,1.0,17.0
4989,33509951,t,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,10,3.0,3.0,74.0,2,46,1,0,0,0,1,0,2.0,19.0
4990,33514396,f,ΘΗΣΕΙΟ,4,1.0,1.0,120.0,1,0,1,0,0,0,1,0,1.0,11.0
4991,33515059,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,3,1.0,4.0,49.0,1,55,0,1,0,0,1,0,1.0,18.0
4992,33515637,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,4,1.0,1.0,99.0,1,1,1,0,0,0,1,0,1.0,11.0
4993,33517068,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,1.0,38.0,1,43,0,1,0,0,1,0,1.0,18.0
4994,33517279,f,ΘΗΣΕΙΟ,2,1.0,2.0,89.0,1,0,1,0,0,0,1,0,1.0,11.0
4995,33518462,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,4,1.0,2.0,55.0,1,47,0,1,0,0,1,0,1.0,18.0
4996,33519495,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,3,1.0,2.0,55.0,1,46,0,1,0,0,1,0,1.0,18.0
4997,33521402,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,4,1.0,2.0,44.0,1,95,1,0,0,0,1,0,1.0,18.0
4998,33535483,t,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,4,1.0,2.0,36.0,2,204,1,0,0,0,1,0,1.0,17.0
4999,33543408,t,ΠΑΓΚΡΑΤΙ,4,1.0,1.0,46.0,2,5,1,0,0,0,1,0,1.0,19.0
5000,33544954,t,ΑΚΡΟΠΟΛΗ,6,1.0,3.0,66.0,2,73,1,0,0,0,1,0,1.0,18.0
5001,33550020,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,1.0,55.0,1,84,0,1,0,0,1,0,1.0,18.0
5002,33550210,t,ΑΚΡΟΠΟΛΗ,6,3.0,3.0,285.0,3,16,1,0,0,0,1,0,3.5,17.0
5003,33565063,t,ΙΛΙΣΙΑ,6,2.0,5.0,115.0,1,5,1,0,0,0,1,0,2.0,20.0
5004,33565942,t,ΑΚΡΟΠΟΛΗ,4,2.0,2.0,102.0,1,180,1,0,0,0,1,0,1.0,15.0
5005,33566125,f,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,3,1.0,2.0,33.0,1,119,1,0,0,0,1,0,1.0,18.0
5006,33566324,f,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,6,2.0,3.0,58.0,2,49,1,0,0,0,1,0,2.0,19.0
5007,33568078,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,4,1.0,2.0,55.0,1,86,0,1,0,0,1,0,1.0,18.0
5008,33568115,f,ΙΛΙΣΙΑ,5,2.0,2.0,65.0,2,19,1,0,0,0,1,0,1.0,15.0
5009,33568282,f,ΣΤΑΔΙΟ,3,1.0,1.0,25.0,1,6,1,0,0,0,1,0,1.0,14.0
5010,33569149,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,3,1.0,2.0,55.0,1,111,0,1,0,0,1,0,1.0,18.0
5011,33571341,f,ΙΛΙΣΙΑ,2,1.0,1.0,33.0,1,33,1,0,0,0,1,0,1.0,16.0
5012,33575129,t,ΓΚΑΖΙ,3,1.0,1.0,36.0,2,132,1,0,0,0,1,0,1.0,18.0
5013,33575299,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,1.0,55.0,1,105,0,1,0,0,1,0,1.0,18.0
5014,33577015,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,4,1.0,2.0,55.0,1,63,0,1,0,0,1,0,1.0,18.0
5015,33579466,f,ΣΤΑΔΙΟ,3,1.0,2.0,24.0,1,199,1,0,0,0,1,0,1.0,17.0
5016,33581524,f,ΛΥΚΑΒΗΤΤΟΣ,2,1.0,2.0,65.0,2,31,1,0,0,0,1,0,1.0,18.0
5018,33584606,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,3,1.0,2.0,57.0,1,4,1,0,0,0,1,0,1.0,16.0
5019,33586215,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,1.0,49.0,1,16,1,0,0,0,1,0,1.0,19.0
5020,33595046,t,ΛΥΚΑΒΗΤΤΟΣ,4,1.0,2.0,79.0,1,17,1,0,0,0,1,0,1.0,19.0
5021,33595870,f,ΚΕΡΑΜΕΙΚΟΣ,4,1.0,1.0,65.0,1,3,1,0,0,0,1,0,1.0,18.0
5022,33596904,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,1.0,47.0,1,7,1,0,0,0,1,0,1.0,15.0
5023,33596988,f,ΚΕΡΑΜΕΙΚΟΣ,5,1.0,1.0,74.0,1,2,1,0,0,0,1,0,1.0,19.0
5024,33597506,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,1.0,47.0,1,3,1,0,0,0,1,0,1.0,15.0
